,PRICE_NEW,BRANDNAME,KM_INT,FUEL,BODY,GEARBOX,DRIVE,COLOR,AGE,ENGINERANGE
2516,1925000,Hyundai,62000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2517,1850000,Hyundai,53000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2518,1875000,Hyundai,54500.0,Petrol,Sedan,Manual,2WD,Silver,9,1001-1500(cc)
2519,1175000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,Silver,9,0-1000(cc)
2520,2060000,Hyundai,20000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2522,1825000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2523,2025000,Hyundai,47000.0,Petrol,Hatchback,Manual,4WD,Silver,9,1001-1500(cc)
2524,1225000,Hyundai,29000.0,Petrol,Hatchback,Manual,2WD,Silver,9,0-1000(cc)
2525,2025000,Hyundai,47000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
2526,2375000,Hyundai,45000.0,Petrol,Sedan,Manual,2WD,Silver,9,1501-2000(cc)
2527,2350000,Hyundai,54000.0,Petrol,Sedan,Manual,2WD,Silver,9,1501-2000(cc)
2528,2499999,Hyundai,69314.0,Petrol,Sedan,Manual,2WD,Silver,9,1501-2000(cc)
2529,2100000,Hyundai,15535.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2530,2075000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2532,1900000,Hyundai,32000.0,Petrol,Sedan,Manual,2WD,Silver,8,1001-1500(cc)
2533,1800000,Hyundai,32000.0,Petrol,Sedan,Automatic,2WD,White,9,1001-1500(cc)
2534,1700000,Hyundai,42000.0,Petrol,Sedan,Manual,2WD,White,9,1001-1500(cc)
2535,2025000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,White,9,1001-1500(cc)
2536,2250000,Hyundai,34000.0,Petrol,Hatchback,Manual,2WD,White,9,1001-1500(cc)
2538,1975000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,White,9,1001-1500(cc)
2539,2400000,Hyundai,45000.0,Petrol,Sedan,Manual,2WD,White,9,1501-2000(cc)
2540,2100000,Hyundai,59000.0,Petrol,Sedan,Manual,2WD,White,9,1501-2000(cc)
2542,1800000,Hyundai,47000.0,Petrol,SUV,Automatic,4WD,Other Colors,8,2001-2500(cc)
2543,2900000,Hyundai,60000.0,Petrol,SUV,Automatic,4WD,Other Colors,8,1001-1500(cc)
2548,1160000,Hyundai,43000.0,Petrol,Hatchback,Manual,2WD,Blue,8,0-1000(cc)
2549,2350000,Hyundai,70000.0,Petrol,SUV,Manual,2WD,Brown,8,1001-1500(cc)
2551,2450000,Hyundai,48000.0,Petrol,SUV,Manual,2WD,Gray,8,1001-1500(cc)
2552,1425000,Hyundai,61000.0,Petrol,Hatchback,Manual,2WD,Gray,8,0-1000(cc)
2553,1675000,Hyundai,58000.0,Petrol,Hatchback,Manual,2WD,Gray,8,1001-1500(cc)
2554,1740000,Hyundai,52000.0,Petrol,Sedan,Manual,4WD,Gray,8,1001-1500(cc)
2555,2300000,Hyundai,33811.0,Petrol,Hatchback,Manual,2WD,Gray,8,1001-1500(cc)
2556,1888000,Hyundai,35800.0,Petrol,Hatchback,Automatic,2WD,Gray,8,1001-1500(cc)
2557,3375000,Hyundai,47000.0,Diesel,SUV,Manual,2WD,Maroon,8,1501-2000(cc)
2560,2225000,Hyundai,62000.0,Petrol,SUV,Automatic,4WD,Other Colors,8,2901-above(cc)
2564,1265000,Hyundai,42413.0,Petrol,Hatchback,Manual,2WD,Red,8,0-1000(cc)
2565,1850000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Red,8,1001-1500(cc)
2566,1250000,Hyundai,46000.0,Petrol,SUV,Automatic,4WD,Red,8,0-1000(cc)
2567,2450000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Red,8,1001-1500(cc)
2568,3325000,Hyundai,53000.0,Diesel,SUV,Manual,2WD,Silver,8,1001-1500(cc)
2569,3800000,Hyundai,54000.0,Diesel,SUV,Manual,2WD,Silver,7,1501-2000(cc)
2570,2305000,Hyundai,38500.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2572,2200000,Hyundai,45000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2573,1690000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2574,2250000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2575,2450000,Hyundai,48000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2576,3275000,Hyundai,47000.0,Petrol,SUV,Manual,2WD,Silver,8,1501-2000(cc)
2577,3125000,Hyundai,66000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2578,1900000,Hyundai,67200.0,Petrol,Sedan,Manual,2WD,Silver,8,1001-1500(cc)
2579,1875000,Hyundai,63000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2580,1680000,Hyundai,40121.0,Petrol,Sedan,Manual,2WD,Silver,8,1001-1500(cc)
2581,3250000,Hyundai,60000.0,Petrol,SUV,Manual,2WD,Silver,8,1501-2000(cc)
2582,2050000,Hyundai,43000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2583,2100000,Hyundai,31500.0,Petrol,SUV,Manual,4WD,Silver,8,1001-1500(cc)
2584,1975000,Hyundai,50000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
2585,3000000,Hyundai,50000.0,Petrol,SUV,Manual,2WD,Silver,7,1501-2000(cc)
2588,3300000,Hyundai,41000.0,Petrol,SUV,Manual,2WD,White,8,1501-2000(cc)
2590,2100000,Hyundai,72000.0,Petrol,Hatchback,Manual,2WD,White,8,1001-1500(cc)
2591,2025000,Hyundai,245000.0,Petrol,Hatchback,Manual,2WD,White,8,0-1000(cc)
2592,3100000,Hyundai,12000.0,Petrol,SUV,Manual,2WD,White,8,1001-1500(cc)
2593,2100000,Hyundai,200000.0,Petrol,Hatchback,Manual,2WD,White,8,0-1000(cc)
2594,1750000,Hyundai,55000.0,Diesel,SUV,Automatic,4WD,Other Colors,7,1001-1500(cc)
2595,2250000,Hyundai,33600.0,Petrol,SUV,Automatic,4WD,Other Colors,7,1001-1500(cc)
2599,2150000,Hyundai,320000.0,Petrol,Hatchback,Manual,4WD,Black,7,1001-1500(cc)
2600,3450000,Hyundai,42000.0,Petrol,SUV,Manual,2WD,Blue,7,1501-2000(cc)
2602,5450000,Hyundai,50000.0,Petrol,SUV,Manual,4WD,Brown,7,1501-2000(cc)
2603,2795000,Hyundai,39000.0,Petrol,Hatchback,Manual,2WD,Brown,7,1001-1500(cc)
2604,2475000,Hyundai,37000.0,Petrol,Hatchback,Manual,2WD,Other Colors,6,1001-1500(cc)
2605,3250000,Hyundai,60000.0,Petrol,SUV,Manual,2WD,Gray,7,1501-2000(cc)
2606,1950000,Hyundai,55000.0,Petrol,Hatchback,Manual,2WD,Gray,7,1001-1500(cc)
2607,2325000,Hyundai,41000.0,Petrol,Hatchback,Manual,2WD,Gray,7,1001-1500(cc)
2608,2575000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Gray,7,1001-1500(cc)
2609,2035000,Hyundai,47000.0,Petrol,Hatchback,Automatic,2WD,Gray,7,1001-1500(cc)
2610,2650000,Hyundai,36500.0,Petrol,Hatchback,Manual,2WD,Gray,7,1001-1500(cc)
2611,2450000,Hyundai,46000.0,Petrol,Hatchback,Manual,2WD,Gray,7,1001-1500(cc)
2614,3900000,Hyundai,38000.0,Petrol,SUV,Manual,2WD,Gray,7,1501-2000(cc)
2615,1250000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Gray,7,0-1000(cc)
2618,3300000,Hyundai,80000.0,Petrol,SUV,Automatic,4WD,Other Colors,7,1001-1500(cc)
2619,1900000,Hyundai,29000.0,Petrol,SUV,Automatic,4WD,Other Colors,7,1001-1500(cc)
2620,2500000,Hyundai,41000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,7,1001-1500(cc)
2621,3800000,Hyundai,48000.0,Diesel,SUV,Automatic,2WD,Other Colors,7,1001-1500(cc)
2622,3600000,Hyundai,30000.0,Petrol,SUV,Automatic,2WD,Other Colors,7,1001-1500(cc)
2623,2475000,Hyundai,42000.0,Petrol,SUV,Manual,2WD,Other Colors,7,1001-1500(cc)
2624,2550000,Hyundai,42000.0,Petrol,SUV,Manual,2WD,Other Colors,7,1001-1500(cc)
2625,2600000,Hyundai,32000.0,Petrol,SUV,Manual,2WD,Other Colors,7,1001-1500(cc)
2626,3200000,Hyundai,37500.0,Petrol,Hatchback,Manual,2WD,Other Colors,7,1001-1500(cc)
2633,3450000,Hyundai,48000.0,Petrol,SUV,Automatic,4WD,Red,7,1001-1500(cc)
2634,3549000,Hyundai,27000.0,Petrol,SUV,Manual,2WD,Red,7,1501-2000(cc)
2635,2175000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,Red,7,1001-1500(cc)
2638,3425000,Hyundai,56000.0,Diesel,Hatchback,Manual,2WD,Silver,7,1501-2000(cc)
2639,1900000,Hyundai,48000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2640,1820000,Hyundai,38000.0,Petrol,Hatchback,Manual,4WD,Silver,7,1001-1500(cc)
2641,3000000,Hyundai,90000.0,Petrol,SUV,Manual,2WD,Silver,7,1501-2000(cc)
2642,2610000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2643,1395000,Hyundai,42000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2644,1225000,Hyundai,70000.0,Petrol,Hatchback,Manual,2WD,Silver,7,0-1000(cc)
2645,1275000,Hyundai,52000.0,Petrol,Hatchback,Manual,2WD,Silver,7,0-1000(cc)
2646,1785000,Hyundai,71000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2647,1265000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,Silver,7,0-1000(cc)
2648,1800000,Hyundai,31000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2649,2100000,Hyundai,39000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2650,1925000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2652,2250000,Hyundai,30000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2653,3200000,Hyundai,34000.0,Petrol,SUV,Manual,2WD,Silver,7,1501-2000(cc)
2655,3200000,Hyundai,50025.0,Petrol,SUV,Manual,2WD,Silver,7,1501-2000(cc)
2656,3399000,Hyundai,27000.0,Petrol,SUV,Automatic,4WD,Silver,7,1501-2000(cc)
2657,2100000,Hyundai,58000.0,Petrol,Hatchback,Manual,2WD,Silver,7,1001-1500(cc)
2659,2475000,Hyundai,37000.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
2660,2475000,Hyundai,37000.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
2661,3850000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Silver,6,1501-2000(cc)
2664,3300000,Hyundai,56000.0,Diesel,SUV,Manual,2WD,White,7,1501-2000(cc)
2665,3500000,Hyundai,35000.0,Diesel,SUV,Manual,2WD,White,7,1501-2000(cc)
2666,3900000,Hyundai,40000.0,Diesel,SUV,Manual,2WD,White,6,1501-2000(cc)
2667,2450000,Hyundai,40000.0,Petrol,Hatchback,Manual,2WD,White,7,1001-1500(cc)
2668,3450000,Hyundai,42000.0,Petrol,SUV,Manual,2WD,White,7,1501-2000(cc)
2669,2750000,Hyundai,46000.0,Petrol,Hatchback,Manual,2WD,White,7,1001-1500(cc)
2670,2650000,Hyundai,61680.0,Petrol,Hatchback,Manual,2WD,White,7,1001-1500(cc)
2671,2125000,Hyundai,250000.0,Petrol,Hatchback,Manual,2WD,White,7,0-1000(cc)
2672,3395000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,White,7,1501-2000(cc)
2673,3075000,Hyundai,35000.0,Petrol,SUV,Manual,2WD,White,7,1501-2000(cc)
2674,3400000,Hyundai,48000.0,Petrol,SUV,Manual,4WD,White,7,1501-2000(cc)
2675,3850000,Hyundai,34000.0,Petrol,SUV,Manual,2WD,White,7,1501-2000(cc)
2676,3650000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,White,7,1501-2000(cc)
2677,2075000,Hyundai,175000.0,Petrol,Hatchback,Manual,2WD,White,6,0-1000(cc)
2678,2050000,Hyundai,150000.0,Petrol,Hatchback,Manual,2WD,White,6,0-1000(cc)
2680,2200000,Hyundai,155000.0,Petrol,Hatchback,Manual,2WD,White,6,0-1000(cc)
2681,2200000,Hyundai,155000.0,Petrol,Hatchback,Manual,2WD,White,6,0-1000(cc)
2682,500000,Hyundai,145000.0,Petrol,Hatchback,Manual,2WD,White,6,0-1000(cc)
2683,2450000,Hyundai,22000.0,Petrol,Hatchback,Manual,2WD,White,6,1001-1500(cc)
2684,2125000,Hyundai,37000.0,Petrol,SUV,Automatic,4WD,Other Colors,6,1001-1500(cc)
2685,2150000,Hyundai,45000.0,Petrol,SUV,Automatic,4WD,Other Colors,6,1001-1500(cc)
2687,2975000,Hyundai,41000.0,Petrol,SUV,Manual,2WD,Brown,6,1001-1500(cc)
2688,2250000,Hyundai,46000.0,Petrol,Hatchback,Manual,2WD,Gray,6,1001-1500(cc)
2690,1550000,Hyundai,60000.0,Petrol,Hatchback,Manual,2WD,Gray,6,0-1000(cc)
2691,2492000,Hyundai,30000.0,Petrol,Hatchback,Manual,2WD,Gray,6,1001-1500(cc)
2692,3390000,Hyundai,41000.0,Petrol,SUV,Manual,2WD,Gray,6,1501-2000(cc)
2693,3800000,Hyundai,36000.0,Petrol,SUV,Manual,2WD,Maroon,6,1501-2000(cc)
2697,2800000,Hyundai,37000.0,Petrol,Hatchback,Manual,2WD,Other Colors,6,1001-1500(cc)
2698,1550000,Hyundai,54500.0,Petrol,Hatchback,Manual,2WD,Other Colors,6,0-1000(cc)
2699,2150000,Hyundai,32143.0,Petrol,Hatchback,Manual,2WD,Red,6,1001-1500(cc)
2700,3050000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Red,6,1501-2000(cc)
2701,2700000,Hyundai,65000.0,Petrol,Hatchback,Manual,2WD,Red,6,1001-1500(cc)
2704,9500000,Hyundai,22000.0,Diesel,SUV,Automatic,4WD,Silver,5,2001-2500(cc)
2706,2350000,Hyundai,57000.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
2707,3775000,Hyundai,44000.0,Petrol,SUV,Manual,2WD,Silver,6,1501-2000(cc)
2708,2999999,Hyundai,51000.0,Petrol,SUV,Manual,2WD,Silver,6,1001-1500(cc)
2709,1600000,Hyundai,18255.0,Petrol,Hatchback,Manual,2WD,Silver,6,0-1000(cc)
2710,2950000,Hyundai,51000.0,Petrol,SUV,Manual,2WD,Silver,6,1501-2000(cc)
2711,2200000,Hyundai,49000.0,Petrol,Sedan,Manual,2WD,Silver,6,1001-1500(cc)
2712,3100000,Hyundai,51000.0,Petrol,SUV,Manual,2WD,Silver,6,1001-1500(cc)
2713,2675000,Hyundai,51000.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
2715,2200000,Hyundai,9500.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
2716,2390000,Hyundai,46000.0,Petrol,Sedan,Automatic,2WD,Silver,6,1001-1500(cc)
2717,4050000,Hyundai,51000.0,Petrol,SUV,Automatic,2WD,Silver,6,1501-2000(cc)
2718,1525000,Hyundai,36000.0,Petrol,Hatchback,Manual,2WD,Silver,6,0-1000(cc)
2719,2175000,Hyundai,49000.0,Petrol,Sedan,Automatic,2WD,Silver,6,1001-1500(cc)
2720,2700000,Hyundai,18900.0,Petrol,Hatchback,Manual,4WD,Silver,6,1001-1500(cc)
2721,3725000,Hyundai,62000.0,Diesel,SUV,Manual,2WD,White,6,1501-2000(cc)
2723,3600000,Hyundai,51000.0,Petrol,SUV,Automatic,4WD,White,6,1001-1500(cc)
2724,3375000,Hyundai,38000.0,Petrol,SUV,Manual,2WD,White,6,1501-2000(cc)
2725,4150000,Hyundai,54000.0,Petrol,Hatchback,Manual,2WD,White,5,1001-1500(cc)
2726,2200000,Hyundai,38000.0,Petrol,Hatchback,Manual,2WD,White,6,1001-1500(cc)
2728,2750000,Hyundai,22000.0,Petrol,Hatchback,Manual,2WD,White,6,1001-1500(cc)
2731,1250000,Hyundai,168000.0,Petrol,SUV,Automatic,4WD,Blue,5,0-1000(cc)
2732,3750000,Hyundai,47000.0,Petrol,SUV,Manual,2WD,Blue,5,1501-2000(cc)
2733,4090000,Hyundai,41000.0,Petrol,SUV,Manual,2WD,Gray,5,1001-1500(cc)
2734,2225000,Hyundai,44500.0,Petrol,Hatchback,Manual,2WD,Gray,5,1001-1500(cc)
2735,2349999,Hyundai,44100.0,Petrol,Hatchback,Manual,2WD,Gray,5,1001-1500(cc)
2736,4660000,Hyundai,13000.0,Petrol,SUV,Automatic,2WD,Gray,5,1001-1500(cc)
2737,4050000,Hyundai,42000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1501-2000(cc)
2738,2375000,Hyundai,40000.0,Petrol,SUV,Automatic,4WD,Other Colors,5,1001-1500(cc)
2740,2300000,Hyundai,10000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1001-1500(cc)
2741,2550000,Hyundai,3100.0,Petrol,Hatchback,Manual,2WD,Other Colors,5,1001-1500(cc)
2743,2195000,Hyundai,34000.0,Petrol,Hatchback,Manual,4WD,Other Colors,5,1001-1500(cc)
2747,1111111,Hyundai,80000.0,Petrol,SUV,Automatic,4WD,Red,5,1001-1500(cc)
2748,2225000,Hyundai,29000.0,Petrol,SUV,Manual,2WD,Red,5,1001-1500(cc)
2749,4500000,Hyundai,40000.0,Petrol,SUV,Manual,2WD,Red,5,1501-2000(cc)
2750,2600000,Hyundai,37500.0,Petrol,Hatchback,Manual,2WD,Red,5,1001-1500(cc)
2753,7600000,Hyundai,57000.0,Diesel,SUV,Automatic,4WD,Silver,5,1501-2000(cc)
2754,4299999,Hyundai,48390.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2756,4300000,Hyundai,48390.0,Petrol,SUV,Automatic,2WD,Silver,5,1501-2000(cc)
2757,2350000,Hyundai,30000.0,Petrol,Hatchback,Manual,2WD,Silver,5,1001-1500(cc)
2758,4075000,Hyundai,44000.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2759,2650000,Hyundai,36251.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
2760,1350000,Hyundai,45000.0,Petrol,Hatchback,Manual,2WD,Silver,5,0-1000(cc)
2761,3350000,Hyundai,37214.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2762,4155000,Hyundai,47000.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2764,3975000,Hyundai,52000.0,Petrol,SUV,Manual,2WD,Silver,5,1501-2000(cc)
2766,2659000,Hyundai,36000.0,Petrol,Hatchback,Manual,2WD,Silver,5,1001-1500(cc)
2767,4050000,Hyundai,24000.0,Petrol,SUV,Automatic,2WD,Silver,5,1501-2000(cc)
2768,3700000,Hyundai,42000.0,Diesel,SUV,Manual,2WD,Silver,5,1001-1500(cc)
2769,4650000,Hyundai,32000.0,Petrol,SUV,Automatic,2WD,Silver,5,1501-2000(cc)
2770,2275000,Hyundai,30000.0,Petrol,Hatchback,Manual,2WD,Silver,5,1001-1500(cc)
2771,2350000,Hyundai,1600.0,Petrol,Hatchback,Automatic,2WD,Silver,5,1001-1500(cc)
2772,2400000,Hyundai,22000.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2774,3910000,Hyundai,49800.0,Petrol,SUV,Manual,2WD,White,5,1501-2000(cc)
2775,2900000,Hyundai,46000.0,Petrol,Hatchback,Automatic,2WD,White,5,1001-1500(cc)
2776,4440000,Hyundai,37000.0,Petrol,SUV,Manual,2WD,White,5,1501-2000(cc)
2778,2900000,Hyundai,30000.0,Petrol,SUV,Automatic,2WD,White,5,1001-1500(cc)
2779,2550000,Hyundai,60000.0,Petrol,Sedan,Manual,2WD,White,5,1001-1500(cc)
2780,2275000,Hyundai,25000.0,Petrol,Sedan,Manual,2WD,White,5,1001-1500(cc)
2781,4299000,Hyundai,48000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1501-2000(cc)
2782,4150000,Hyundai,41000.0,Petrol,SUV,Manual,2WD,Other Colors,4,1501-2000(cc)
2783,2315000,Hyundai,31000.0,Petrol,Hatchback,Automatic,2WD,Blue,4,1001-1500(cc)
2784,4550000,Hyundai,45000.0,Petrol,SUV,Automatic,4WD,Brown,4,1001-1500(cc)
2785,2088000,Hyundai,12000.0,Petrol,Hatchback,Manual,2WD,Gray,4,1001-1500(cc)
2786,3200000,Hyundai,32000.0,Petrol,Sedan,Manual,2WD,Gray,4,1501-2000(cc)
2787,3200000,Hyundai,33005.0,Petrol,Sedan,Manual,2WD,Gray,4,1501-2000(cc)
2788,2100000,Hyundai,30000.0,Petrol,Hatchback,Automatic,2WD,Gray,4,1001-1500(cc)
2789,2150000,Hyundai,15800.0,Petrol,Hatchback,Manual,2WD,Gray,4,1001-1500(cc)
2790,3050000,Hyundai,32555.0,Petrol,SUV,Manual,2WD,Other Colors,4,1001-1500(cc)
2791,2088000,Hyundai,12000.0,Petrol,Hatchback,Manual,2WD,Other Colors,4,1001-1500(cc)
2793,3350000,Hyundai,44000.0,Petrol,Hatchback,Manual,2WD,Other Colors,4,1001-1500(cc)
2794,1750000,Hyundai,80000.0,Petrol,SUV,Automatic,4WD,Other Colors,4,1001-1500(cc)
2799,3075000,Hyundai,46000.0,Petrol,SUV,Manual,2WD,Red,4,1001-1500(cc)
2800,2000000,Hyundai,48000.0,Petrol,SUV,Automatic,2WD,Red,4,1001-1500(cc)
2801,2000000,Hyundai,37000.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2802,2550000,Hyundai,15000.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2803,2550000,Hyundai,24000.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2804,4375000,Hyundai,26000.0,Petrol,SUV,Manual,2WD,Silver,4,1501-2000(cc)
2805,4675000,Hyundai,56000.0,Petrol,SUV,Manual,2WD,Silver,4,1501-2000(cc)
2806,2800000,Hyundai,30242.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2807,4600000,Hyundai,58000.0,Petrol,SUV,Automatic,2WD,Silver,4,1001-1500(cc)
2808,2525000,Hyundai,23669.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2809,2900000,Hyundai,44000.0,Petrol,Hatchback,Automatic,2WD,Silver,4,1001-1500(cc)
2810,1956000,Hyundai,25000.0,Petrol,Hatchback,Manual,2WD,Silver,4,1001-1500(cc)
2811,4900000,Hyundai,32000.0,Petrol,SUV,Manual,2WD,Silver,4,1001-1500(cc)
2812,3900000,Hyundai,35000.0,Petrol,SUV,Manual,2WD,Silver,4,1501-2000(cc)
2813,2550000,Hyundai,13500.0,Petrol,Hatchback,Manual,4WD,Silver,4,1001-1500(cc)
2816,3790000,Hyundai,47000.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2817,3750000,Hyundai,32541.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2818,4699999,Hyundai,21000.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2819,2900000,Hyundai,38000.0,Petrol,SUV,Manual,2WD,White,4,1001-1500(cc)
2821,3250000,Hyundai,35000.0,Petrol,Hatchback,Manual,2WD,White,4,1001-1500(cc)
2822,3550000,Hyundai,32000.0,Petrol,SUV,Manual,2WD,White,4,1001-1500(cc)
2823,6300000,Hyundai,31000.0,Petrol,SUV,Manual,2WD,White,4,1501-2000(cc)
2824,4200000,Hyundai,19556.0,Petrol,SUV,Manual,2WD,White,3,1501-2000(cc)
2825,5100000,Hyundai,31000.0,Petrol,SUV,Manual,2WD,Other Colors,3,1001-1500(cc)
2826,5400000,Hyundai,61000.0,Petrol,SUV,Manual,2WD,Blue,3,1001-1500(cc)
2828,4850000,Hyundai,21000.0,Petrol,SUV,Manual,2WD,Blue,3,1001-1500(cc)
2831,2575000,Hyundai,38150.0,Petrol,Hatchback,Automatic,2WD,Gray,3,1001-1500(cc)
2832,4000000,Hyundai,25000.0,Petrol,SUV,Manual,2WD,Gray,3,1001-1500(cc)
2833,2700000,Hyundai,17000.0,Petrol,Sedan,Manual,2WD,Gray,3,1001-1500(cc)
2834,2675000,Hyundai,37200.0,Petrol,Hatchback,Automatic,2WD,Gray,3,1001-1500(cc)
2835,2700000,Hyundai,53112.0,Petrol,Hatchback,Automatic,2WD,Gray,3,1001-1500(cc)
2836,2950000,Hyundai,8500.0,Petrol,Hatchback,Manual,2WD,Gray,3,1001-1500(cc)
2837,2650000,Hyundai,41000.0,Petrol,Hatchback,Manual,2WD,Other Colors,3,1001-1500(cc)
2838,2850000,Hyundai,25000.0,Petrol,Hatchback,Manual,2WD,Other Colors,3,1001-1500(cc)
2839,3790000,Hyundai,33500.0,Petrol,SUV,Manual,2WD,Maroon,3,1001-1500(cc)
2851,3850000,Hyundai,46000.0,Petrol,SUV,Manual,2WD,Silver,3,1001-1500(cc)
2852,2575000,Hyundai,15100.0,Petrol,Sedan,Manual,2WD,Silver,3,1001-1500(cc)
2854,2999000,Hyundai,20000.0,Petrol,Hatchback,Manual,2WD,Silver,2,1001-1500(cc)
2858,3750000,Hyundai,31000.0,Petrol,SUV,Automatic,4WD,White,3,1001-1500(cc)
2860,6600000,Hyundai,38000.0,Petrol,SUV,Automatic,2WD,White,3,1501-2000(cc)
2861,2750000,Hyundai,10000.0,Petrol,Sedan,Manual,2WD,Blue,2,1001-1500(cc)
2862,2200000,Hyundai,17000.0,Petrol,Hatchback,Manual,2WD,Gray,2,1001-1500(cc)
2863,2150000,Hyundai,12000.0,Petrol,Hatchback,Manual,2WD,Gray,2,1001-1500(cc)
2865,2700000,Hyundai,5548.0,Petrol,Sedan,Automatic,2WD,Gray,2,1001-1500(cc)
2866,5650000,Hyundai,20000.0,Petrol,SUV,Automatic,2WD,Gray,2,1001-1500(cc)
2867,3595000,Hyundai,6000.0,Petrol,SUV,Manual,2WD,Gray,2,1001-1500(cc)
2868,4850000,Hyundai,46000.0,Petrol,SUV,Manual,2WD,Gray,2,1001-1500(cc)
2869,5899000,Hyundai,20000.0,Petrol,SUV,Automatic,2WD,Other Colors,2,1001-1500(cc)
2870,2595000,Hyundai,9890.0,Petrol,Hatchback,Manual,2WD,Red,2,1001-1500(cc)
2871,2550000,Hyundai,20000.0,Petrol,SUV,Automatic,2WD,Red,2,1001-1500(cc)
2872,2930000,Hyundai,4500.0,Petrol,Hatchback,Automatic,2WD,Silver,2,1001-1500(cc)
2873,3450000,Hyundai,34000.0,Petrol,SUV,Manual,2WD,Silver,2,1001-1500(cc)
2874,2750000,Hyundai,19000.0,Petrol,Hatchback,Manual,2WD,Silver,2,1001-1500(cc)
2875,5660000,Hyundai,15000.0,Petrol,SUV,Manual,2WD,Silver,2,1001-1500(cc)
2877,4000000,Hyundai,21000.0,Petrol,SUV,Manual,2WD,Silver,1,1001-1500(cc)
